FacilityID;NationalID;FacilityName;StreetName;BuildingNumber;PostalCode;City;CountryName;Lat;Long;CompetentAuthorityName;MainIAActivityCode;MainIASectorName;MainIAActivityName;MainIASubActivityName;MainActivityIndicator;ReportingYear;PollutantName;PollutantGroupName;TotalQuantity [kg/year];ReleaseMediumName
15019;W002;INTRADEL - UVELIA - Usine dincinération;PORT DE HERSTAL - PRE WIGI;20;4040;HERSTAL;Belgium;50.6797;5.6436;Service Public de Wallonie;5.(b);Waste and waste water management;Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;403000000;Air
15112;W101;INOVYN - COGENERATION INOVYN;RUE ERNEST SOLVAY;39;5190;JEMEPPE-SUR-SAMBRE;Belgium;50.4492;4.6654;Service Public de Wallonie;1.(c);Energy sector;Thermal power stations and other combustion installations;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;396000000;Air
15047;W031;AGC GLASS EUROPE - Site de Moustier (ex-GLAVERBEL sa);RUE DE LA GLACERIE;167;5190;MOUSTIER-SUR-SAMBRE;Belgium;50.4475;4.6926;Service Public de Wallonie;3.(e);Mineral industry;Installations for the manufacture of glass, including glass fibre;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;391000000;Air
14597;vl00106451000188;BP CHEMBEL;Amocolaan;2;2440;Geel;Belgium;51.114872;5.001269;Vlaamse Milieumaatschappij (VMM);4.(a);Chemical industry;Chemical installations for the production on an industrial scale of basic organic chemicals, such as:;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;382000000;Air
202102;vl01857153000218;A & S ENERGIE;Nieuwenhovestraat;5;8780;Oostrozebeke;Belgium;50.910717;3.3052666;Vlaamse Milieumaatschappij (VMM);1.(c);Energy sector;Thermal power stations and other combustion installations;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;275000000;Air
177670;vl01861595000131;ALCO BIO FUEL;Pleitstraat;1;9042;Gent;Belgium;51.14138;3.7932115;Vlaamse Milieumaatschappij (VMM);4.(a);Chemical industry;Chemical installations for the production on an industrial scale of basic organic chemicals, such as:;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;249000000;Air
202100;vl01856771000272;ELECTRAWINDS BIOSTOOM;Solvaylaan,INDUSTRIETERREIN PLASSENDALE II;7;8400;Oostende;Belgium;51.209675;2.9940522;Vlaamse Milieumaatschappij (VMM);1.(c);Energy sector;Thermal power stations and other combustion installations;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;231000000;Air
15039;W023;CARMEUSE sa - Site de Moha;RUE DU VAL NOTRE DAME;300;4520;MOHA;Belgium;50.5571;5.1791;Service Public de Wallonie;3.(c);Mineral industry;Installations for the production of:;#NAME?;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;230000000;Air
15044;W028;DOLOMIES DE MARCHE-LES-DAMES sa;RUE HAIGNEAUX;1;5300;NAMECHE;Belgium;50.4786;4.979;Service Public de Wallonie;3.(c);Mineral industry;Installations for the production of:;#NAME?;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;230000000;Air
14848;vl01856931000156;INEOS PHENOL BELGIUM;Geslecht;1;9130;Beveren;Belgium;51.290928;4.2726126;Vlaamse Milieumaatschappij (VMM);4.(a);Chemical industry;Chemical installations for the production on an industrial scale of basic organic chemicals, such as:;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;228000000;Air
14746;vl01759496000121;INEOS;Nieuwe Weg;01. Mrz;2070;Zwijndrecht;Belgium;51.23303;4.3175244;Vlaamse Milieumaatschappij (VMM);4.(a);Chemical industry;Chemical installations for the production on an industrial scale of basic organic chemicals, such as:;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;227000000;Air
14815;vl01852224000788;UMICORE - HOBOKEN;Adolf Greinerstraat;14;2660;Antwerpen;Belgium;51.167282;4.3347054;Vlaamse Milieumaatschappij (VMM);2.(e);Productiona and processing of metals;Installations:;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;222000000;Air
14692;vl00580748000182;MONSANTO EUROPE;Scheldelaan;460;2040;Antwerpen;Belgium;51.316147;4.2946625;Vlaamse Milieumaatschappij (VMM);4.(d);Chemical industry;Chemical installations for the production on an industrial scale of basic plant health products and of biocides;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;218000000;Air
14689;vl00532700000176;OUDEGEM PAPIER;Oude baan;120;9200;Dendermonde;Belgium;51.012486;4.064485;Vlaamse Milieumaatschappij (VMM);6.(b);Paper and wood production processing;Industrial plants for the production of paper and board and other primary wood products;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;210000000;Air
14829;vl01853961001111;ELECTRABEL - CENTRALE DROGENBOS;De Bruyckerweg;1;1620;Drogenbos;Belgium;50.8038;4.2999973;Vlaamse Milieumaatschappij (VMM);1.(c);Energy sector;Thermal power stations and other combustion installations;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;197000000;Air
98856;vl01853961043951;ELECTRABEL SITE LANXESS RUBBER;Canadastraat;21;2070;Zwijndrecht;Belgium;51.23942;4.335364;Vlaamse Milieumaatschappij (VMM);1.(c);Energy sector;Thermal power stations and other combustion installations;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;195000000;Air
14850;vl01855217000153;BOREALIS KALLO;Sint-Jansweg;2;9130;Beveren;Belgium;51.26833;4.2699494;Vlaamse Milieumaatschappij (VMM);4.(a);Chemical industry;Chemical installations for the production on an industrial scale of basic organic chemicals, such as:;- Basic plastic materials (polymers, synthetic fibres and cellulose-based fibres);WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;192000000;Air
14831;vl01853961001616;ELECTRABEL WKK LANXESS (BAYER);Scheldelaan;420;2030;Antwerpen;Belgium;51.34265;4.2788363;Vlaamse Milieumaatschappij (VMM);1.(c);Energy sector;Thermal power stations and other combustion installations;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;186000000;Air
15647;W197;APERAM STAINLESS BELGIUM SA;RUE DES ATELIERS;14;6200;CHATELET;Belgium;50.416;4.5355;Service Public de Wallonie;2.(b);Productiona and processing of metals;Installations for the production of pig iron or steel (primary or secondary melting) including continuous casting;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;183000000;Air
14573;vl00080209000108;APERAM STAINLESS BELGIUM;Swinnenwijerweg,INDUSTRIEZONE GENK-ZUID: ZONE 6A, 3600 GENK;5;3600;Genk;Belgium;50.938103;5.499037;Vlaamse Milieumaatschappij (VMM);2.(b);Productiona and processing of metals;Installations for the production of pig iron or steel (primary or secondary melting) including continuous casting;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;172000000;Air
14641;vl00250382000132;SAPPI LANAKEN;Montaigneweg;2;3620;Lanaken;Belgium;50.88148;5.640663;Vlaamse Milieumaatschappij (VMM);6.(b);Paper and wood production processing;Industrial plants for the production of paper and board and other primary wood products;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;171000000;Air
14710;vl01747084000157;ISVAG INTERCOMMUNALE;Boomsesteenweg;1000;2610;Antwerpen;Belgium;51.14669;4.375623;Vlaamse Milieumaatschappij (VMM);5.(b);Waste and waste water management;Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;168000000;Air
15054;W038;TOTAL PETROCHEMICALS FELUY sa;PARC INDUSTRIEL DE FELUY-ZONE C;;7181;FELUY;Belgium;50.5428;4.2234;Service Public de Wallonie;4.(a);Chemical industry;Chemical installations for the production on an industrial scale of basic organic chemicals, such as:;- Basic plastic materials (polymers, synthetic fibres and cellulose-based fibres);WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;164000000;Air
14631;vl00203969000194;INEOS CHLORVINYLS BELGIUM;H. Hartlaan;21;3980;Tessenderlo;Belgium;51.0586;5.0924473;Vlaamse Milieumaatschappij (VMM);4.(a);Chemical industry;Chemical installations for the production on an industrial scale of basic organic chemicals, such as:;- Basic plastic materials (polymers, synthetic fibres and cellulose-based fibres);WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;158000000;Air
14685;vl00488458000284;KRONOS EUROPE;Langerbruggekaai;10;9000;Gent;Belgium;51.12084;3.7539606;Vlaamse Milieumaatschappij (VMM);4.(b);Chemical industry;Chemical installations for the production on an industrial scale of basic inorganic chemicals, such as:;- Non-metals, metal oxides or other inorganic compounds;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;147000000;Air
14793;vl01849633000143;SYRAL BELGIUM;Burchtstraat;10;9300;Aalst;Belgium;50.937325;4.0441093;Vlaamse Milieumaatschappij (VMM);8.(b);Animal and vegetable products from the food and beverage sector;Treatment and processing intended for the production of food and beverage products from:;#NAME?;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;142000000;Air
15018;W001;ICDI sc - Usine dincinération;PORT DE LA PRAYE;1;6250;AISEAU-PRESLES;Belgium;50.4202;4.5452;Service Public de Wallonie;5.(b);Waste and waste water management;Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;141000000;Air
15027;W011;NLMK LA LOUVIERE sa;RUE DES RIVAUX;2;7100;LA LOUVIERE;Belgium;50.4829;4.1789;Service Public de Wallonie;2.(c);Productiona and processing of metals;Installations for the processing of ferrous metals;#NAME?;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;139000000;Air
15652;W209;SPANOLUX;de la Forêt;2;6690;VIELSALM;Belgium;50.291;5.956;Service Public de Wallonie;1.(c);Energy sector;Thermal power stations and other combustion installations;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;119000000;Air
14794;vl01849731000253;INTERGEMEENTELIJKE OPDRACHTHOUDENDE VERENIGING VOOR HUISVUILVERWERKING MEETJESLAND;Sint-Laureinsesteenweg;29;9900;Eeklo;Belgium;51.21178;3.5160522;Vlaamse Milieumaatschappij (VMM);5.(b);Waste and waste water management;Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;116000000;Air
14760;vl01879684000166;COVESTRO;Scheldelaan,Haven 550;420;2040;Antwerpen;Belgium;51.295746;4.3199267;Vlaamse Milieumaatschappij (VMM);4.(a);Chemical industry;Chemical installations for the production on an industrial scale of basic organic chemicals, such as:;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;114000000;Air
14751;vl01764822000339;EDF LUMINUS;Ham;68;9000;Gent;Belgium;51.059574;3.7342072;Vlaamse Milieumaatschappij (VMM);1.(c);Energy sector;Thermal power stations and other combustion installations;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;114000000;Air
14666;vl00383680000118;TIENSE SUIKERRAFFINADERIJ;Aandorenstraat;1;3300;Tienen;Belgium;50.80089;4.946923;Vlaamse Milieumaatschappij (VMM);8.(b);Animal and vegetable products from the food and beverage sector;Treatment and processing intended for the production of food and beverage products from:;#NAME?;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;113000000;Air
202070;vl01863967000139;STYROLUTION BELGIUM;Scheldelaan,Haven 725;600;2040;Antwerpen;Belgium;51.35627;4.2673345;Vlaamse Milieumaatschappij (VMM);4.(a);Chemical industry;Chemical installations for the production on an industrial scale of basic organic chemicals, such as:;- Basic plastic materials (polymers, synthetic fibres and cellulose-based fibres);WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;112000000;Air
15024;W008;INDUSTEEL BELGIUM S.A.;RUE DE CHATELET;266;6030;MARCHIENNE-AU-PONT;Belgium;50.4099;4.4111;Service Public de Wallonie;2.(b);Productiona and processing of metals;Installations for the production of pig iron or steel (primary or secondary melting) including continuous casting;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;107000000;Air
14712;vl01747097000480;IVAGO - SITE PROEFTUINSTRAAT;Proeftuinstraat;43;9000;Gent;Belgium;51.020607;3.739686;Vlaamse Milieumaatschappij (VMM);5.(c);Waste and waste water management;Installations for the disposal of non-hazardous waste;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;105000000;Air
14726;vl01748409000252;TESSENDERLO CHEMIE HAM;Bergstraat;32;3945;Ham;Belgium;51.084957;5.1451745;Vlaamse Milieumaatschappij (VMM);4.(b);Chemical industry;Chemical installations for the production on an industrial scale of basic inorganic chemicals, such as:;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;103000000;Air
14767;vl01787986000160;AGC GLASS EUROPE VESTIGING MOL;Voortstraat;27;2400;Mol;Belgium;51.19585;5.1634626;Vlaamse Milieumaatschappij (VMM);3.(e);Mineral industry;Installations for the manufacture of glass, including glass fibre;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;100000000;Air
6306;12149;Uniper Benelux NV (Maasvlakte);Coloradoweg;10;3199LA;Maasvlakte Rotterdam;Netherlands;51.95906;4.02657;The National Institute for Public Health and the Environment (RIVM);1.(c);Energy sector;Thermal power stations and other combustion installations;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;7560000000;Air
299065;203273;RWE Eemshaven Holding II B.V.;Synergieweg;1;9979XD;Eemshaven;Netherlands;53.44777;6.85915;The National Institute for Public Health and the Environment (RIVM);1.(c);Energy sector;Thermal power stations and other combustion installations;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;7550000000;Air
7974;23301;Tata Steel IJmuiden BV;Wenckebachstraat;1;1951JZ;Velsen-Noord;Netherlands;52.47656;4.59217;The National Institute for Public Health and the Environment (RIVM);1.(c);Energy sector;Thermal power stations and other combustion installations;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;6930000000;Air
10390;62;Chemelot Site Permit BV;Koestraat;1;6167RA;Geleen;Netherlands;50.98058;5.79633;The National Institute for Public Health and the Environment (RIVM);1.(c);Energy sector;Thermal power stations and other combustion installations;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;4750000000;Air
8041;24003;Nuon Power Generation BV (Velsen);Hoflaan;1;1951HJ;Velsen-Noord;Netherlands;52.47275;4.63213;The National Institute for Public Health and the Environment (RIVM);1.(c);Energy sector;Thermal power stations and other combustion installations;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;3970000000;Air
5728;10057;Shell Nederland Raffinaderij BV;Vondelingenweg;601;3196KK;Vondelingenplaat Rotterdam;Netherlands;51.88013;4.33533;The National Institute for Public Health and the Environment (RIVM);1.(a);Energy sector;Mineral oil and gas refineries;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;3830000000;Air
9537;44004;Amer Centrale;Amerweg;1;4931NC;Geertruidenberg;Netherlands;51.70784;4.84388;The National Institute for Public Health and the Environment (RIVM);1.(c);Energy sector;Thermal power stations and other combustion installations;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;3640000000;Air
9982;51105;YARA Sluiskil BV;Industrieweg;10;4541HJ;Sluiskil;Netherlands;51.27764;3.85006;The National Institute for Public Health and the Environment (RIVM);4.(c);Chemical industry;Chemical installations for the production on an industrial scale of phosphorous-, nitrogen- or potassium-based fertilisers (simple or compound fertilisers);;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;3580000000;Air
212846;204617;Centrale Rotterdam;Missouriweg;69;3199LB;Maasvlakte Rotterdam;Netherlands;51.94482;4.07205;The National Institute for Public Health and the Environment (RIVM);1.(c);Energy sector;Thermal power stations and other combustion installations;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;3480000000;Air
8039;24000;Nuon Power Generation BV (Hemweg);Petroleumhavenweg;1;1041AB;Amsterdam;Netherlands;52.40531;4.8471;The National Institute for Public Health and the Environment (RIVM);1.(c);Energy sector;Thermal power stations and other combustion installations;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;3360000000;Air
9340;41003;Shell Nederland Chemie BV (Moerdijk);Chemieweg;25;4782SJ;Moerdijk;Netherlands;51.68785;4.56211;The National Institute for Public Health and the Environment (RIVM);4.(a);Chemical industry;Chemical installations for the production on an industrial scale of basic organic chemicals, such as:;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;2680000000;Air
9981;51104;Dow Benelux BV (Hoek);Herbert H. Dowweg;5;4542NM;Hoek;Netherlands;51.34225;3.78247;The National Institute for Public Health and the Environment (RIVM);4.(a);Chemical industry;Chemical installations for the production on an industrial scale of basic organic chemicals, such as:;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;2580000000;Air
5732;10061;Esso Nederland BV (Raffinaderij Rotterdam);Botlekweg;121;3197KA;Botlek Rotterdam;Netherlands;51.87221;4.29626;The National Institute for Public Health and the Environment (RIVM);1.(a);Energy sector;Mineral oil and gas refineries;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;2540000000;Air
5729;10058;BP Raffinaderij Rotterdam B.V.;dArcyweg;76;3198NA;Europoort Rotterdam;Netherlands;51.94499;4.1078;The National Institute for Public Health and the Environment (RIVM);1.(a);Energy sector;Mineral oil and gas refineries;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;2070000000;Air
5889;104001;ENGIE Energie Nederland NV - Eemscentrale;ROBBENPLAATWEG;17;9979XL;Eemshaven;Netherlands;53.43662;6.88089;The National Institute for Public Health and the Environment (RIVM);1.(c);Energy sector;Thermal power stations and other combustion installations;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;1970000000;Air
177158;204654;ENECOGEN V.O.F.;Markweg;194;3198NB;Europoort Rotterdam;Netherlands;51.95838;4.09409;The National Institute for Public Health and the Environment (RIVM);1.(c);Energy sector;Thermal power stations and other combustion installations;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;1730000000;Air
8407;28176;Nuon Power Generation BV (IJmond 1);Hoge Drukweg;1;1951JZ;Velsen-Noord;Netherlands;52.47488;4.60558;The National Institute for Public Health and the Environment (RIVM);1.(c);Energy sector;Thermal power stations and other combustion installations;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;1720000000;Air
5734;10063;AVR;Professor Gerbrandyweg;10;3197KK;Botlek Rotterdam;Netherlands;51.89704;4.27639;The National Institute for Public Health and the Environment (RIVM);5.(b);Waste and waste water management;Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;1670000000;Air
10003;51501;Zeeland Refinery N.V.;LUXEMBURGWEG;1;4455TM;Nieuwdorp;Netherlands;51.44562;3.72704;The National Institute for Public Health and the Environment (RIVM);1.(a);Energy sector;Mineral oil and gas refineries;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;1600000000;Air
300252;203228;Nuon Power Generation BV (Eemshaven);Synergieweg;11;9979XD;Eemshaven;Netherlands;47.97476;3.31354;The National Institute for Public Health and the Environment (RIVM);1.(c);Energy sector;Thermal power stations and other combustion installations;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;1600000000;Air
8395;28085;AEB Amsterdam;Australiëhavenweg;21;1045BA;Amsterdam;Netherlands;52.39975;4.79289;The National Institute for Public Health and the Environment (RIVM);5.(b);Waste and waste water management;Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;1540000000;Air
6141;114744;ELSTA B.V.;Herbert H. Dowweg;5 d;4542NM;Hoek;Netherlands;51.33316;3.77856;The National Institute for Public Health and the Environment (RIVM);1.(c);Energy sector;Thermal power stations and other combustion installations;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;1360000000;Air
121256;201386;Sloe Centrale BV (Vlissingen);Albanieweg;10;4389PR;Ritthem;Netherlands;51.44882;3.69338;The National Institute for Public Health and the Environment (RIVM);1.(c);Energy sector;Thermal power stations and other combustion installations;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;1260000000;Air
9842;49006;WKC Moerdijk;Middenweg;36;4782PM;Moerdijk;Netherlands;51.6849;4.58079;The National Institute for Public Health and the Environment (RIVM);1.(c);Energy sector;Thermal power stations and other combustion installations;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;1220000000;Air
78446;203411;Air Liquide Pergen VOF;Vondelingenweg;601;3196KK;Pernis Rotterdam;Netherlands;51.8858;4.36753;The National Institute for Public Health and the Environment (RIVM);1.(c);Energy sector;Thermal power stations and other combustion installations;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;1170000000;Air
19642;114001;Maxima-centrale;IJsselmeerdijk;101;8221RC;Lelystad;Netherlands;52.57722;5.53022;The National Institute for Public Health and the Environment (RIVM);1.(c);Energy sector;Thermal power stations and other combustion installations;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;1160000000;Air
8040;24002;Nuon Power Generation BV (Diemen);Overdiemerweg;35;1111PP;Diemen;Netherlands;52.33885;5.02119;The National Institute for Public Health and the Environment (RIVM);1.(c);Energy sector;Thermal power stations and other combustion installations;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;1060000000;Air
8398;28091;HVC N.V.;Jadestraat;1;1812RD;Alkmaar;Netherlands;52.60978;4.76269;The National Institute for Public Health and the Environment (RIVM);5.(b);Waste and waste water management;Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;1060000000;Air
9538;44009;BV Afvalverbranding Zuid Nederland (AZN);MIDDENWEG;34;4782PM;Moerdijk;Netherlands;51.68326;4.58162;The National Institute for Public Health and the Environment (RIVM);5.(b);Waste and waste water management;Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;1020000000;Air
10738;75305;locatie Boeldershoek;Boldershoekweg;51;7554RT;Hengelo;Netherlands;52.23426;6.78419;The National Institute for Public Health and the Environment (RIVM);1.(c);Energy sector;Thermal power stations and other combustion installations;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;910000000;Air
177145;202990;Alco Energy Rotterdam;Merwedeweg;10;3198LH;Europoort Rotterdam;Netherlands;51.92637;4.18356;The National Institute for Public Health and the Environment (RIVM);1.(c);Energy sector;Thermal power stations and other combustion installations;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;646000000;Air
191942;204851;Air Products HyCo 4 (Botlekweg);Botlekweg;127;3197KA;Botlek Rotterdam;Netherlands;51.87;4.28742;The National Institute for Public Health and the Environment (RIVM);4.(b);Chemical industry;Chemical installations for the production on an industrial scale of basic inorganic chemicals, such as:;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;642000000;Air
121220;12175;Air Liquide Industrie BV;Merseyweg;10;3197KG;Botlek Rotterdam;Netherlands;51.88524;4.25626;The National Institute for Public Health and the Environment (RIVM);4.(b);Chemical industry;Chemical installations for the production on an industrial scale of basic inorganic chemicals, such as:;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;641000000;Air
11053;85002;Attero Noord BV;VAMWEG;7;9418TM;Wijster;Netherlands;52.79126;6.51497;The National Institute for Public Health and the Environment (RIVM);5.(b);Waste and waste water management;Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;576000000;Air
19760;202825;Eneco Lage Weide;Atoomweg;07. Sep;3542AA;Utrecht;Netherlands;52.10302;5.07229;The National Institute for Public Health and the Environment (RIVM);1.(c);Energy sector;Thermal power stations and other combustion installations;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;549000000;Air
10436;64004;AVR Afvalverwerking BV (Duiven);Rivierweg;20;6921PZ;Duiven;Netherlands;51.97054;6.00036;The National Institute for Public Health and the Environment (RIVM);5.(c);Waste and waste water management;Installations for the disposal of non-hazardous waste;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;543000000;Air
6792;148;ENCI BV (Maastricht);Lage Kanaaldijk;115;6212NA;Maastricht;Netherlands;50.81815;5.6891;The National Institute for Public Health and the Environment (RIVM);3.(c);Mineral industry;Installations for the production of:;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;533000000;Air
19670;115181;Rijnmond Power Plant;Petroleumweg;46;3196KD;Vondelingenplaat Rotterdam;Netherlands;51.89084;4.3518;The National Institute for Public Health and the Environment (RIVM);1.(c);Energy sector;Thermal power stations and other combustion installations;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;521000000;Air
5890;104003;Delesto B.V.;Oosterhorn;4;9936HD;Farmsum;Netherlands;53.31883;6.95435;The National Institute for Public Health and the Environment (RIVM);1.(c);Energy sector;Thermal power stations and other combustion installations;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;468000000;Air
159215;203220;EEW Energy from Waste Delfzijl B.V.;Oosterhorn;38;9936HD;Farmsum;Netherlands;53.30972;6.98764;The National Institute for Public Health and the Environment (RIVM);5.(b);Waste and waste water management;Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;458000000;Air
212853;204944;Eneco Bio Golden Raand C.V.;Metaalpark;20;9936BV;Farmsum;Netherlands;53.31022;6.98392;The National Institute for Public Health and the Environment (RIVM);5.(c);Waste and waste water management;Installations for the disposal of non-hazardous waste;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;440000000;Air
5730;10059;Gunvor Petroleum Rotterdam B.V. (GPR);Moezelweg;255;3198LS;Europoort Rotterdam;Netherlands;51.93494;4.16573;The National Institute for Public Health and the Environment (RIVM);1.(a);Energy sector;Mineral oil and gas refineries;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;435000000;Air
177150;203505;Maasstroom Energie CV;Petroleumweg;46;3196KD;Vondelingenplaat Rotterdam;Netherlands;51.88984;4.35214;The National Institute for Public Health and the Environment (RIVM);1.(c);Energy sector;Thermal power stations and other combustion installations;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;425000000;Air
5751;101103;BioMethanol Chemie Nederland BV (BioMCN);Oosterhorn;10;9936HD;Farmsum;Netherlands;53.31375;6.96243;The National Institute for Public Health and the Environment (RIVM);4.(a);Chemical industry;Chemical installations for the production on an industrial scale of basic organic chemicals, such as:;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;354000000;Air
37436;44007;SUEZ ReEnergy;Potendreef;2;4703RK;Roosendaal;Netherlands;51.54762;4.44361;The National Institute for Public Health and the Environment (RIVM);5.(b);Waste and waste water management;Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;346000000;Air
10437;64005;ARN B.V.;NIEUWE PIECKELAAN;1;6551DX;Weurt;Netherlands;51.8463;5.79452;The National Institute for Public Health and the Environment (RIVM);1.(c);Energy sector;Thermal power stations and other combustion installations;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;343000000;Air
5739;10076;HVC AfvalEnergieCentrale Dordrecht;Baanhoekweg;40;3313LA;Dordrecht;Netherlands;51.81542;4.73767;The National Institute for Public Health and the Environment (RIVM);5.(b);Waste and waste water management;Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;;WAHR;2017;Carbon dioxide (CO2);Greenhouse gases;325000000;Air
